RECENT EARTHQUAKES IN TURKEY
KOERI REGIONAL EARTHQUAKE-TSUNAMI MONITORING CENTER
(QUICK EPICENTER DETERMINATIONS)
                                                        Magnitude
Date       Time      Latit(N)  Long(E)   Depth(km)     MD   ML   Mw    Region
2022.03.12 21:11:50  37.0583   28.3627        4.2      -.-  1.5  -.-   GOKOVA-ULA (MUGLA)                                Quick
2022.03.12 19:51:25  36.2760   28.9822       15.0      -.-  1.8  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.12 18:09:15  39.3348   37.5552        3.2      -.-  1.7  -.-   SARIKADI-KANGAL (SIVAS)                           Quick
2022.03.12 18:04:17  39.0480   27.8387       11.8      -.-  1.9  -.-   MUSALAR-AKHISAR (MANISA)                          Quick
2022.03.12 16:05:31  39.6537   41.1365       11.6      -.-  2.1  -.-   KARASEYH-CAT (ERZURUM)                            Quick
2022.03.12 16:02:34  38.8102   31.5532        2.9      -.-  1.8  -.-   LEYLEKLI-EMIRDAG (AFYONKARAHISAR)                 Quick
2022.03.12 15:39:15  39.6792   41.0055       15.2      -.-  1.8  -.-   YUKARICAT-CAT (ERZURUM)                           Quick
2022.03.12 15:27:26  39.7280   25.5782       11.1      -.-  2.0  -.-   AEGEAN SEA                                        Quick
2022.03.12 15:05:33  38.8405   31.5428        5.4      -.-  2.7  -.-   ORENKOY-EMIRDAG (AFYONKARAHISAR)                  Quick
2022.03.12 12:17:20  39.5853   41.2160       17.9      -.-  1.5  -.-   DALSOGUT-TEKMAN (ERZURUM)                         Quick
2022.03.12 12:01:42  39.6113   41.1575        5.1      -.-  1.1  -.-   TURNAGOL-TEKMAN (ERZURUM)                         Quick
2022.03.12 11:47:49  39.4433   31.5653        0.0      -.-  1.2  -.-   BOGURTLEN-SIVRIHISAR (ESKISEHIR)                  Quick
2022.03.12 11:03:33  39.6503   41.1013       22.1      -.-  1.6  -.-   KARASEYH-CAT (ERZURUM)                            Quick
2022.03.12 11:00:30  39.6213   41.1220       27.1      -.-  1.4  -.-   BUDAKLAR-CAT (ERZURUM)                            Quick
2022.03.12 10:57:48  36.1528   33.5562        0.0      -.-  0.6  -.-   BUYUKECELI-GULNAR (MERSIN)                        Quick
2022.03.12 10:50:21  39.6220   41.1102        1.4      -.-  1.9  -.-   BUDAKLAR-CAT (ERZURUM)                            Quick
2022.03.12 10:48:04  39.6293   41.0637       27.2      -.-  1.4  -.-   BUDAKLAR-CAT (ERZURUM)                            Quick
2022.03.12 10:39:24  39.6352   41.0867        7.2      -.-  4.0  -.-   BUDAKLAR-CAT (ERZURUM)                            Quick
2022.03.12 10:35:36  35.5595   26.4780       14.1      -.-  1.6  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.12 10:04:31  40.1775   30.7713        2.9      -.-  1.1  -.-   ASAGIKINIK-GOYNUK (BOLU)                          Quick
2022.03.12 10:00:49  40.1787   30.7688        4.5      -.-  1.5  -.-   ASAGIKINIK-GOYNUK (BOLU)                          Quick
2022.03.12 09:58:01  40.1835   30.6895       19.6      -.-  1.4  -.-   YUKARIKINIK-GOYNUK (BOLU)                         Quick
2022.03.12 09:54:49  40.2763   30.8708       18.6      -.-  1.2  -.-   HASANLAR-GOYNUK (BOLU)                            Quick
2022.03.12 09:44:14  36.2555   33.7240        0.0      -.-  1.0  -.-   AKDERE-SILIFKE (MERSIN)                           Quick
2022.03.12 09:39:27  38.6728   25.4615       14.0      -.-  2.4  -.-   AEGEAN SEA                                        Quick
2022.03.12 09:35:23  40.2302   30.0275        0.0      -.-  1.2  -.-   VEZIRHAN-(BILECIK)                                Quick
2022.03.12 08:57:06  38.6355   25.2792        8.0      -.-  2.8  -.-   AEGEAN SEA                                        Quick
2022.03.12 08:55:01  37.0963   38.7563        0.0      -.-  1.6  -.-   SAHINLER-(SANLIURFA)                              Quick
2022.03.12 08:51:02  39.4103   31.5608        0.0      -.-  1.4  -.-   TEKOREN-SIVRIHISAR (ESKISEHIR)                    Quick
2022.03.12 08:38:15  38.0880   26.9878       10.3      -.-  1.3  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.12 07:34:36  37.9917   29.0947        6.7      -.-  1.8  -.-   HAYTABEY-(DENIZLI)                                Quick
2022.03.12 07:10:33  34.7895   25.2587       13.7      -.-  2.5  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.12 05:52:48  36.9038   27.5663        4.4      -.-  1.4  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.12 05:20:43  35.8588   30.9900        9.5      -.-  2.3  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.12 05:14:54  36.9317   29.7805       30.6      -.-  1.6  -.-   CIVGALAR-KORKUTELI (ANTALYA)                      Quick
2022.03.12 04:29:25  37.0150   27.6150        5.0      -.-  1.4  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.12 03:55:52  40.1453   28.2147        7.7      -.-  1.3  -.-   YENISARIBEY-KARACABEY (BURSA)                     Quick
2022.03.12 03:43:13  37.0753   28.5052        5.1      -.-  0.8  -.-   CICEKLI-ULA (MUGLA)                               Quick
2022.03.12 03:32:37  38.9715   29.8650        4.6      -.-  1.9  -.-   OYSU-ALTINTAS (KUTAHYA)                           Quick
2022.03.12 02:14:36  38.6522   31.0623        8.5      -.-  1.4  -.-   YESILYURT-CAY (AFYONKARAHISAR)                    Quick
2022.03.12 01:21:34  37.0585   28.4187        8.8      -.-  1.5  -.-   YESILOVA-ULA (MUGLA)                              Quick
2022.03.12 01:18:29  40.8678   31.6788        5.4      -.-  1.7  -.-   MESCICELE-(BOLU)                                  Quick
2022.03.12 00:25:00  38.6785   44.2375        5.9      -.-  1.3  -.-   SIRIMLI-SARAY (VAN)                               Quick
2022.03.11 23:23:18  37.0457   28.4172        2.9      -.-  1.0  -.-   ATAKOY-ULA (MUGLA)                                Quick
2022.03.11 23:13:56  33.9570   25.8507       13.8      -.-  2.6  -.-   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.11 22:19:02  39.9095   37.6177       20.3      -.-  1.8  -.-   YAPAK-ZARA (SIVAS)                                Quick
2022.03.11 22:13:18  38.9672   28.0217        5.7      -.-  1.7  -.-   SARNICKOY-AKHISAR (MANISA)                        Quick
2022.03.11 21:57:02  37.7182   31.3192        5.5      -.-  1.2  -.-   YENISARBADEMLI (ISPARTA)                          Quick
2022.03.11 20:47:36  37.0752   35.1015       19.6      -.-  1.5  -.-   SOGUTLU-CUKUROVA (ADANA)                          Quick
2022.03.11 20:40:25  36.4160   26.9965       14.2      -.-  2.1  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.11 18:42:39  36.2178   31.5258       28.2      -.-  1.8  -.-   ANTALYA KORFEZI (MEDITERRANEAN SEA)               Quick
2022.03.11 18:01:39  36.6798   28.2153       42.1      -.-  1.3  -.-   BAYIR-MARMARIS (MUGLA)                            Quick
2022.03.11 17:52:26  39.2762   29.3368        0.0      -.-  2.2  -.-   SEYHCAKIR-HISARCIK (KUTAHYA)                      Quick
2022.03.11 17:14:23  39.2045   27.8463        6.3      -.-  1.5  -.-   ALACALAR-KIRKAGAC (MANISA)                        Quick
2022.03.11 16:37:31  40.1753   31.5955       10.9      -.-  2.2  -.-   ATCA-NALLIHAN (ANKARA)                            Quick
2022.03.11 16:19:36  40.1652   31.6417        5.0      -.-  2.2  -.-   ULUKOY-NALLIHAN (ANKARA)                          Quick
2022.03.11 15:48:36  39.2823   28.1540       11.9      -.-  1.4  -.-   KARAAGAC-SINDIRGI (BALIKESIR)                     Quick
2022.03.11 12:16:13  39.5000   26.9467        3.0      -.-  2.7  -.-   BURHANIYE (BALIKESIR)                             Quick
2022.03.11 11:33:27  36.0062   28.6775       29.3      -.-  2.8  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.11 08:59:25  40.1037   40.6043        5.0      -.-  3.2  3.2   ORTACIMAGIL-(BAYBURT)                             Quick
2022.03.11 08:53:44  39.4698   25.9080        6.0      -.-  1.8  -.-   GULPINAR ACIKLARI-CANAKKALE (AEGEAN SEA)          Quick
2022.03.11 08:52:08  37.1507   34.7252        1.9      -.-  1.0  -.-   KORUCAK-CAMLIYAYLA (MERSIN)                       Quick
2022.03.11 08:40:18  34.3208   24.6308       60.8      -.-  3.1  3.3   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.11 07:47:39  34.7578   24.5105       24.1      -.-  3.8  3.7   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.11 07:37:59  35.2875   23.4077        5.0      -.-  2.2  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.11 06:23:13  37.0878   28.3850        9.0      -.-  1.8  -.-   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.11 04:56:14  35.8567   30.9337       85.5      -.-  3.8  3.8   MEDITERRANEAN SEA                                 Quick
2022.03.11 03:39:58  39.4855   26.9722       10.8      -.-  2.2  -.-   SARKOY-BURHANIYE (BALIKESIR)                      Quick
2022.03.11 03:23:37  39.1490   29.4988        8.8      -.-  1.8  -.-   DOGANCILAR-CAVDARHISAR (KUTAHYA)                  Quick
2022.03.11 02:47:07  36.2342   27.0335        5.0      -.-  2.9  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.11 02:17:42  34.7458   24.9952       21.4      -.-  2.8  -.-   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.11 01:34:29  37.9087   27.1210        4.6      -.-  2.4  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.11 00:15:58  37.8500   42.0015        2.8      -.-  2.2  -.-   KALENDER-(SIIRT)                                  Quick
2022.03.11 00:04:37  36.2738   36.1635        8.1      -.-  3.0  -.-   KUZEYTEPE-(HATAY)                                 Quick
2022.03.10 23:53:18  36.2613   36.2143        5.3      -.-  3.0  -.-   HASANLI-(HATAY)                                   Quick
2022.03.10 23:27:49  39.2433   41.5700        6.2      -.-  2.1  -.-   KOCYATAGI-VARTO (MUS)                             Quick
2022.03.10 23:00:43  41.1122   43.9087        5.0      -.-  2.2  -.-   ERMENISTAN                                        Quick
2022.03.10 20:47:31  38.2827   29.9745        8.5      -.-  2.1  -.-   BEYDILLI-CIVRIL (DENIZLI)                         Quick
2022.03.10 19:55:45  41.8027   41.6293       19.2      -.-  3.0  -.-   TURKIYE-GURCISTAN SINIR BOLGESI                   Quick
2022.03.10 17:26:04  41.1372   43.9103        6.8      -.-  2.6  -.-   ERMENISTAN                                        Quick
2022.03.10 16:17:20  37.3425   36.3332       13.2      -.-  1.6  -.-   GUZELYURT-DUZICI (OSMANIYE)                       Quick
2022.03.10 16:11:21  37.0643   28.3482       11.6      -.-  2.2  -.-   AKYAKA-ULA (MUGLA)                                Quick
2022.03.10 16:09:30  40.8630   31.8092        5.6      -.-  2.3  -.-   MERKESLER-(BOLU)                                  Quick
2022.03.10 15:34:23  36.1070   27.6520        5.0      -.-  2.5  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.10 15:30:05  36.8758   27.3295        5.3      -.-  1.8  -.-   KOS ADASI (MEDITERRANEAN SEA)                     Quick
2022.03.10 14:42:58  39.5007   27.8858        7.7      -.-  1.5  -.-   SELIMIYE-(BALIKESIR)                              Quick
2022.03.10 14:12:28  38.5948   40.5458       15.8      -.-  1.9  -.-   ORTULU-LICE (DIYARBAKIR)                          Quick
2022.03.10 14:01:57  36.9392   28.1730        3.5      -.-  1.5  -.-   KARACA-MARMARIS (MUGLA)                           Quick
2022.03.10 13:27:45  36.2198   33.6862        0.0      -.-  1.1  -.-   ISIKLI-SILIFKE (MERSIN)                           Quick
2022.03.10 12:48:28  40.8728   31.6852        8.6      -.-  2.3  -.-   MESCICELE-(BOLU)                                  Quick
2022.03.10 11:39:22  40.8618   31.6583        5.1      -.-  2.9  -.-   YESILCELE-(BOLU)                                  Quick
2022.03.10 10:22:12  37.0225   28.4175        9.2      -.-  1.8  -.-   CITLIK-ULA (MUGLA)                                Quick
2022.03.10 10:12:58  37.8115   36.1318        1.3      -.-  2.8  -.-   AYVACIK-SAIMBEYLI (ADANA)                         Quick
2022.03.10 10:06:02  40.3718   30.7615       23.3      -.-  1.6  -.-   KUMCUK-GOYNUK (BOLU)                              Quick
2022.03.10 10:01:14  40.3897   30.7523       22.6      -.-  1.4  -.-   KUMCUK-GOYNUK (BOLU)                              Quick
2022.03.10 09:56:25  40.2550   30.8462       13.2      -.-  1.6  -.-   AHMETBEYLER-GOYNUK (BOLU)                         Quick
2022.03.10 09:28:10  39.0725   41.2030        7.6      -.-  2.2  -.-   BAGLIISA-KARLIOVA (BINGOL)                        Quick
2022.03.10 08:52:36  36.8782   29.0318        5.9      -.-  3.3  3.2   TASBASI-DALAMAN (MUGLA)                           Quick
2022.03.10 08:11:04  37.3458   30.2390        9.2      -.-  2.3  -.-   BOZLAR-(BURDUR)                                   Quick
2022.03.10 07:56:45  38.9473   37.2282       25.8      -.-  1.5  -.-   BOGRUDELIK-GURUN (SIVAS)                          Quick
2022.03.10 07:22:33  38.8942   43.1155        5.0      -.-  1.3  -.-   YARIMADAKOYU-ADILCEVAZ (BITLIS)                   Quick
2022.03.10 07:10:22  38.9842   27.7915       12.7      -.-  1.5  -.-   SULEYMANLI-AKHISAR (MANISA)                       Quick
2022.03.10 06:28:07  37.1647   28.5422       11.8      -.-  1.7  -.-   YAYLASOGUT-ULA (MUGLA)                            Quick
2022.03.10 05:00:05  35.2782   25.2373       14.4      -.-  2.1  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.10 03:42:04  36.9950   30.4327        5.0      -.-  1.4  -.-   SOGUTCUK-KORKUTELI (ANTALYA)                      Quick
2022.03.10 03:38:30  38.9700   27.7725        8.9      -.-  2.0  -.-   SULEYMANLI-AKHISAR (MANISA)                       Quick
2022.03.10 03:23:46  36.8877   28.0068        1.7      -.-  1.1  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.10 03:08:03  38.6368   43.0392       19.5      -.-  1.2  -.-   VAN GOLU                                          Quick
2022.03.10 02:27:52  35.5237   26.3850       14.0      -.-  2.2  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.10 00:37:44  34.9775   26.6577        5.0      -.-  3.3  -.-   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.10 00:32:47  38.5382   40.8805        5.1      -.-  2.2  -.-   ASAGIELMALI-KULP (DIYARBAKIR)                     Quick
2022.03.09 23:51:40  41.0845   43.8978        5.5      -.-  1.7  -.-   ERMENISTAN                                        Quick
2022.03.09 23:46:44  40.4698   28.5925        5.0      -.-  1.5  -.-   ESENCE ACIKLARI-BURSA (MARMARA SEA)               Quick
2022.03.09 23:04:10  37.4178   33.7725        7.2      -.-  2.2  -.-   AGIZBOGAZ-AYRANCI (KARAMAN)                       Quick
2022.03.09 22:20:56  39.4900   38.4922        5.0      -.-  1.5  -.-   DOSTAL-ILIC (ERZINCAN)                            Quick
2022.03.09 22:07:01  39.5948   26.4148        2.7      -.-  1.9  -.-   AYVACIK (CANAKKALE)                               Quick
2022.03.09 22:03:29  40.1670   43.8847       21.0      -.-  1.5  -.-   TURKIYE-ERMENISTAN SINIR BOLGESI                  Quick
2022.03.09 21:33:19  38.4060   30.3890        9.2      -.-  1.2  -.-   KARGIN-SANDIKLI (AFYONKARAHISAR)                  Quick
2022.03.09 20:41:37  37.0758   28.4012        7.9      -.-  1.6  -.-   YESILOVA-ULA (MUGLA)                              Quick
2022.03.09 20:34:59  38.9335   27.8880        4.6      -.-  1.9  -.-   HASKOY-AKHISAR (MANISA)                           Quick
2022.03.09 20:06:53  38.4478   39.2642        6.1      -.-  2.1  -.-   DUZBAHCE-SIVRICE (ELAZIG)                         Quick
2022.03.09 19:12:56  36.5623   28.0403       58.1      -.-  1.6  -.-   BOZBURUN ACIKLARI-MUGLA (MEDITERRANEAN SEA)       Quick
2022.03.09 18:20:06  37.0340   28.4210        9.2      -.-  1.4  -.-   CITLIK-ULA (MUGLA)                                Quick
2022.03.09 17:48:02  37.0415   28.4423       14.8      -.-  1.5  -.-   ELMALI-ULA (MUGLA)                                Quick
2022.03.09 17:38:19  38.1020   43.2277        3.2      -.-  2.4  -.-   BILGI-CATAK (VAN)                                 Quick
2022.03.09 17:33:20  37.3542   36.7103        5.0      -.-  1.5  -.-   IMALI-TURKOGLU (KAHRAMANMARAS)                    Quick
2022.03.09 16:48:57  37.9058   36.6963       26.3      -.-  1.7  -.-   TEKIR-(KAHRAMANMARAS)                             Quick
2022.03.09 16:45:23  38.3450   27.4350       21.3      -.-  1.4  -.-   DEREKOY-KEMALPASA (IZMIR)                         Quick
2022.03.09 16:17:46  37.0197   28.3668       14.8      -.-  0.8  -.-   SIRINKOY-ULA (MUGLA)                              Quick
2022.03.09 16:10:41  36.9132   27.9860       11.0      -.-  2.0  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.09 15:43:16  34.7927   24.8617        9.9      -.-  3.0  -.-   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.09 14:44:50  36.5067   28.2092       27.8      -.-  1.8  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.09 13:35:42  40.1515   30.0720        0.0      -.-  1.5  -.-   OREN-(BILECIK)                                    Quick
2022.03.09 13:24:45  38.5288   43.0125       16.6      -.-  2.4  -.-   VAN GOLU                                          Quick
2022.03.09 12:59:25  39.0840   27.5358        0.0      -.-  2.0  -.-   EGNEZ-SOMA (MANISA)                               Quick
2022.03.09 11:58:33  40.5735   33.5383       18.5      -.-  1.7  -.-   YUKARIYANLAR-ELDIVAN (CANKIRI)                    Quick
2022.03.09 11:42:51  36.5085   28.7045        5.0      -.-  2.1  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.09 10:03:32  36.9042   27.9897        8.0      -.-  1.7  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.09 09:53:25  38.7735   27.7515        6.1      -.-  1.6  -.-   KEMIKLIDERE-SARUHANLI (MANISA)                    Quick
2022.03.09 09:50:31  39.1167   43.2512       27.0      -.-  1.8  -.-   UNCULAR-ERCIS (VAN)                               Quick
2022.03.09 09:46:24  39.2563   27.6662        0.0      -.-  1.5  -.-   BUYUKGUNEY-SOMA (MANISA)                          Quick
2022.03.09 09:31:14  39.5637   35.5100        5.0      -.-  1.4  -.-   URKUTLU-SARIKAYA (YOZGAT)                         Quick
